"No.","Time","Source","Destination","Protocol","Length","Info"
"443","5.787417","192.168.123.4","192.168.123.28","TCP","66","41166  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1608132136 TSecr=3304825465"
"444","5.788549","192.168.123.4","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"445","5.788579","192.168.123.28","192.168.123.4","TCP","66","666  >  41166 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3304825466 TSecr=1608132137"
"446","5.789107","192.168.123.28","192.168.123.4","TLSv1.3","769","Application Data"
"447","5.789136","192.168.123.4","192.168.123.28","TCP","66","41166  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1608132137 TSecr=3304825466"
"448","5.789245","192.168.123.28","192.168.123.4","TLSv1.3","769","Application Data"
"449","5.789264","192.168.123.4","192.168.123.28","TCP","66","41166  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1608132138 TSecr=3304825467"
"452","5.797825","192.168.123.21","192.168.123.28","TCP","74","42192  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2547340395 TSecr=0 WS=128"
"453","5.797874","192.168.123.28","192.168.123.21","TCP","74","666  >  42192 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1849470435 TSecr=2547340395 WS=128"
"454","5.797901","192.168.123.21","192.168.123.28","TCP","66","42192  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2547340396 TSecr=1849470435"
"455","5.798145","192.168.123.21","192.168.123.28","TLSv1.3","353","Client Hello"
"456","5.798243","192.168.123.28","192.168.123.21","TCP","66","666  >  42192 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1849470435 TSecr=2547340396"
"458","5.799130","192.168.123.28","192.168.123.21","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"460","5.799164","192.168.123.21","192.168.123.28","TCP","66","42192  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2547340397 TSecr=1849470436"
"461","5.799200","192.168.123.47","192.168.123.28","TCP","74","51222  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3411126979 TSecr=0 WS=128"
"462","5.799257","192.168.123.28","192.168.123.47","TCP","74","666  >  51222 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2355877828 TSecr=3411126979 WS=128"
"463","5.799296","192.168.123.47","192.168.123.28","TCP","66","51222  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3411126980 TSecr=2355877828"
"464","5.799593","192.168.123.47","192.168.123.28","TLSv1.3","353","Client Hello"
"465","5.799736","192.168.123.28","192.168.123.47","TCP","66","666  >  51222 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2355877828 TSecr=3411126980"
"466","5.800735","192.168.123.28","192.168.123.47","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"467","5.800798","192.168.123.47","192.168.123.28","TCP","66","51222  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3411126981 TSecr=2355877829"
"468","5.801126","192.168.123.21","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"469","5.801173","192.168.123.28","192.168.123.21","TCP","66","666  >  42192 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1849470438 TSecr=2547340399"
"470","5.801607","192.168.123.28","192.168.123.21","TLSv1.3","769","Application Data"
"471","5.801714","192.168.123.28","192.168.123.21","TLSv1.3","769","Application Data"
"472","5.801788","192.168.123.21","192.168.123.28","TCP","66","42192  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2547340400 TSecr=1849470439"
"473","5.801812","192.168.123.21","192.168.123.28","TCP","66","42192  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2547340400 TSecr=1849470439"
"474","5.803390","192.168.123.47","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"475","5.803453","192.168.123.28","192.168.123.47","TCP","66","666  >  51222 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2355877832 TSecr=3411126984"
"476","5.803909","192.168.123.28","192.168.123.47","TLSv1.3","769","Application Data"
"477","5.803991","192.168.123.47","192.168.123.28","TCP","66","51222  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=3411126984 TSecr=2355877832"
"478","5.804012","192.168.123.28","192.168.123.47","TLSv1.3","769","Application Data"
"479","5.804033","192.168.123.47","192.168.123.28","TCP","66","51222  >  666 [ACK] Seq=978 Ack=2805 Win=63616 Len=0 TSval=3411126984 TSecr=2355877832"
"482","5.807411","192.168.123.15","192.168.123.28","TCP","74","37872  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1633339680 TSecr=0 WS=128"
"483","5.807483","192.168.123.28","192.168.123.15","TCP","74","666  >  37872 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3636575969 TSecr=1633339680 WS=128"
"484","5.807532","192.168.123.15","192.168.123.28","TCP","66","37872  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1633339681 TSecr=3636575969"
"485","5.807786","192.168.123.15","192.168.123.28","TLSv1.3","353","Client Hello"
"486","5.807871","192.168.123.28","192.168.123.15","TCP","66","666  >  37872 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3636575969 TSecr=1633339681"
"487","5.808787","192.168.123.28","192.168.123.15","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"488","5.808822","192.168.123.15","192.168.123.28","TCP","66","37872  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1633339682 TSecr=3636575970"
"489","5.811110","192.168.123.15","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"490","5.811169","192.168.123.28","192.168.123.15","TCP","66","666  >  37872 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3636575972 TSecr=1633339684"
"491","5.811861","192.168.123.28","192.168.123.15","TLSv1.3","769","Application Data"
"492","5.811894","192.168.123.15","192.168.123.28","TCP","66","37872  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1633339685 TSecr=3636575973"
"493","5.812066","192.168.123.28","192.168.123.15","TLSv1.3","769","Application Data"
"494","5.812096","192.168.123.15","192.168.123.28","TCP","66","37872  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1633339685 TSecr=3636575973"
"497","5.824143","192.168.123.50","192.168.123.28","TCP","74","54790  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4130076193 TSecr=0 WS=128"
"498","5.824179","192.168.123.28","192.168.123.50","TCP","74","666  >  54790 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2131927885 TSecr=4130076193 WS=128"
"499","5.824207","192.168.123.50","192.168.123.28","TCP","66","54790  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4130076194 TSecr=2131927885"
"500","5.824419","192.168.123.50","192.168.123.28","TLSv1.3","353","Client Hello"
"501","5.824553","192.168.123.28","192.168.123.50","TCP","66","666  >  54790 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2131927886 TSecr=4130076194"
"502","5.825393","192.168.123.28","192.168.123.50","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"503","5.825426","192.168.123.50","192.168.123.28","TCP","66","54790  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=4130076195 TSecr=2131927887"
"504","5.827434","192.168.123.50","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"505","5.827464","192.168.123.28","192.168.123.50","TCP","66","666  >  54790 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2131927889 TSecr=4130076197"
"506","5.827925","192.168.123.28","192.168.123.50","TLSv1.3","769","Application Data"
"507","5.828039","192.168.123.28","192.168.123.50","TLSv1.3","769","Application Data"
"508","5.828107","192.168.123.50","192.168.123.28","TCP","66","54790  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=4130076197 TSecr=2131927889"
"509","5.828128","192.168.123.50","192.168.123.28","TCP","66","54790  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=4130076197 TSecr=2131927889"
"512","5.846833","192.168.123.23","192.168.123.28","TCP","74","55398  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1075791297 TSecr=0 WS=128"
"513","5.846898","192.168.123.28","192.168.123.23","TCP","74","666  >  55398 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2947488568 TSecr=1075791297 WS=128"
"514","5.846931","192.168.123.23","192.168.123.28","TCP","66","55398  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1075791298 TSecr=2947488568"
"515","5.847227","192.168.123.23","192.168.123.28","TLSv1.3","353","Client Hello"
"516","5.847307","192.168.123.28","192.168.123.23","TCP","66","666  >  55398 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=2947488569 TSecr=1075791299"
"517","5.848333","192.168.123.28","192.168.123.23","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"518","5.848362","192.168.123.23","192.168.123.28","TCP","66","55398  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1075791300 TSecr=2947488570"
"519","5.855890","192.168.123.23","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"520","5.855965","192.168.123.28","192.168.123.23","TCP","66","666  >  55398 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=2947488577 TSecr=1075791307"
"521","5.856509","192.168.123.28","192.168.123.23","TLSv1.3","769","Application Data"
"522","5.856542","192.168.123.23","192.168.123.28","TCP","66","55398  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1075791308 TSecr=2947488578"
"523","5.856655","192.168.123.28","192.168.123.23","TLSv1.3","769","Application Data"
"524","5.856675","192.168.123.23","192.168.123.28","TCP","66","55398  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1075791308 TSecr=2947488578"
"527","5.865296","192.168.123.42","192.168.123.28","TCP","74","47164  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1411597911 TSecr=0 WS=128"
"528","5.865329","192.168.123.28","192.168.123.42","TCP","74","666  >  47164 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4183974473 TSecr=1411597911 WS=128"
"529","5.865356","192.168.123.42","192.168.123.28","TCP","66","47164  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1411597912 TSecr=4183974473"
"530","5.865554","192.168.123.42","192.168.123.28","TLSv1.3","353","Client Hello"
"531","5.865618","192.168.123.28","192.168.123.42","TCP","66","666  >  47164 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4183974473 TSecr=1411597912"
"532","5.866446","192.168.123.28","192.168.123.42","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"533","5.866479","192.168.123.42","192.168.123.28","TCP","66","47164  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1411597913 TSecr=4183974474"
"534","5.867714","192.168.123.42","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"535","5.867743","192.168.123.28","192.168.123.42","TCP","66","666  >  47164 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4183974475 TSecr=1411597914"
"536","5.868297","192.168.123.28","192.168.123.42","TLSv1.3","769","Application Data"
"537","5.868327","192.168.123.42","192.168.123.28","TCP","66","47164  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=1411597915 TSecr=4183974476"
"538","5.868454","192.168.123.28","192.168.123.42","TLSv1.3","769","Application Data"
"539","5.868475","192.168.123.42","192.168.123.28","TCP","66","47164  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=1411597915 TSecr=4183974476"
"542","5.874674","192.168.123.55","192.168.123.28","TCP","74","44390  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3360686126 TSecr=0 WS=128"
"543","5.874740","192.168.123.28","192.168.123.55","TCP","74","666  >  44390 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1407884584 TSecr=3360686126 WS=128"
"544","5.874789","192.168.123.55","192.168.123.28","TCP","66","44390  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3360686127 TSecr=1407884584"
"545","5.875126","192.168.123.55","192.168.123.28","TLSv1.3","353","Client Hello"
"546","5.875221","192.168.123.28","192.168.123.55","TCP","66","666  >  44390 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1407884584 TSecr=3360686127"
"547","5.876034","192.168.123.28","192.168.123.55","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"548","5.876067","192.168.123.55","192.168.123.28","TCP","66","44390  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=3360686128 TSecr=1407884585"
"550","5.878403","192.168.123.55","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"551","5.878449","192.168.123.28","192.168.123.55","TCP","66","666  >  44390 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1407884588 TSecr=3360686131"
"553","5.878603","192.168.123.32","192.168.123.28","TCP","74","56892  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=361720211 TSecr=0 WS=128"
"554","5.878645","192.168.123.28","192.168.123.32","TCP","74","666  >  56892 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1040046296 TSecr=361720211 WS=128"
"555","5.878685","192.168.123.32","192.168.123.28","TCP","66","56892  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=361720212 TSecr=1040046296"
"556","5.878931","192.168.123.32","192.168.123.28","TLSv1.3","353","Client Hello"
"557","5.878989","192.168.123.28","192.168.123.32","TCP","66","666  >  56892 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=1040046296 TSecr=361720212"
"558","5.879204","192.168.123.28","192.168.123.55","TLSv1.3","769","Application Data"
"559","5.879236","192.168.123.55","192.168.123.28","TCP","66","44390  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=3360686132 TSecr=1407884588"
"560","5.879413","192.168.123.28","192.168.123.55","TLSv1.3","769","Application Data"
"561","5.879444","192.168.123.55","192.168.123.28","TCP","66","44390  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=3360686132 TSecr=1407884589"
"562","5.879837","192.168.123.28","192.168.123.32","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"563","5.879876","192.168.123.32","192.168.123.28","TCP","66","56892  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=361720213 TSecr=1040046297"
"564","5.880946","192.168.123.32","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"565","5.880990","192.168.123.28","192.168.123.32","TCP","66","666  >  56892 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=1040046298 TSecr=361720214"
"566","5.881530","192.168.123.28","192.168.123.32","TLSv1.3","769","Application Data"
"567","5.881559","192.168.123.32","192.168.123.28","TCP","66","56892  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=361720215 TSecr=1040046299"
"568","5.881669","192.168.123.28","192.168.123.32","TLSv1.3","769","Application Data"
"569","5.881689","192.168.123.32","192.168.123.28","TCP","66","56892  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=361720215 TSecr=1040046299"
"572","5.887491","192.168.123.27","192.168.123.28","TCP","74","51574  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=461494542 TSecr=0 WS=128"
"573","5.887522","192.168.123.28","192.168.123.27","TCP","74","666  >  51574 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4163121129 TSecr=461494542 WS=128"
"574","5.887549","192.168.123.27","192.168.123.28","TCP","66","51574  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=461494543 TSecr=4163121129"
"575","5.887753","192.168.123.27","192.168.123.28","TLSv1.3","353","Client Hello"
"576","5.887820","192.168.123.28","192.168.123.27","TCP","66","666  >  51574 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4163121129 TSecr=461494543"
"577","5.888826","192.168.123.28","192.168.123.27","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"578","5.888861","192.168.123.27","192.168.123.28","TCP","66","51574  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=461494544 TSecr=4163121130"
"579","5.890484","192.168.123.27","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"580","5.890516","192.168.123.28","192.168.123.27","TCP","66","666  >  51574 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4163121132 TSecr=461494546"
"581","5.891020","192.168.123.28","192.168.123.27","TLSv1.3","769","Application Data"
"582","5.891117","192.168.123.27","192.168.123.28","TCP","66","51574  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=461494546 TSecr=4163121132"
"583","5.891132","192.168.123.28","192.168.123.27","TLSv1.3","769","Application Data"
"584","5.891153","192.168.123.27","192.168.123.28","TCP","66","51574  >  666 [ACK] Seq=978 Ack=2805 Win=63616 Len=0 TSval=461494546 TSecr=4163121132"
"587","5.895638","192.168.123.8","192.168.123.28","TCP","74","52206  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=21750199 TSecr=0 WS=128"
"588","5.895689","192.168.123.28","192.168.123.8","TCP","74","666  >  52206 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=4090151607 TSecr=21750199 WS=128"
"589","5.895745","192.168.123.8","192.168.123.28","TCP","66","52206  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=21750200 TSecr=4090151607"
"590","5.896067","192.168.123.8","192.168.123.28","TLSv1.3","353","Client Hello"
"591","5.896189","192.168.123.28","192.168.123.8","TCP","66","666  >  52206 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=4090151607 TSecr=21750200"
"592","5.896983","192.168.123.28","192.168.123.8","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"593","5.897017","192.168.123.8","192.168.123.28","TCP","66","52206  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=21750201 TSecr=4090151608"
"594","5.898491","192.168.123.8","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"595","5.898520","192.168.123.28","192.168.123.8","TCP","66","666  >  52206 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=4090151610 TSecr=21750203"
"596","5.899316","192.168.123.28","192.168.123.8","TLSv1.3","769","Application Data"
"597","5.899375","192.168.123.8","192.168.123.28","TCP","66","52206  >  666 [ACK] Seq=978 Ack=2102 Win=64128 Len=0 TSval=21750204 TSecr=4090151611"
"598","5.899620","192.168.123.28","192.168.123.8","TLSv1.3","769","Application Data"
"599","5.899653","192.168.123.8","192.168.123.28","TCP","66","52206  >  666 [ACK] Seq=978 Ack=2805 Win=64128 Len=0 TSval=21750204 TSecr=4090151611"
"602","5.906166","192.168.123.24","192.168.123.28","TCP","74","37454  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2094315193 TSecr=0 WS=128"
"603","5.906201","192.168.123.28","192.168.123.24","TCP","74","666  >  37454 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=917946739 TSecr=2094315193 WS=128"
"604","5.906229","192.168.123.24","192.168.123.28","TCP","66","37454  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2094315194 TSecr=917946739"
"605","5.906444","192.168.123.24","192.168.123.28","TLSv1.3","353","Client Hello"
"606","5.906511","192.168.123.28","192.168.123.24","TCP","66","666  >  37454 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=917946740 TSecr=2094315194"
"607","5.907313","192.168.123.28","192.168.123.24","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"608","5.907346","192.168.123.24","192.168.123.28","TCP","66","37454  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=2094315195 TSecr=917946741"
"611","5.907868","192.168.123.11","192.168.123.28","TCP","74","35082  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1648397326 TSecr=0 WS=128"
"612","5.907898","192.168.123.28","192.168.123.11","TCP","74","666  >  35082 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3553747384 TSecr=1648397326 WS=128"
"613","5.907924","192.168.123.11","192.168.123.28","TCP","66","35082  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1648397326 TSecr=3553747384"
"614","5.908114","192.168.123.11","192.168.123.28","TLSv1.3","353","Client Hello"
"615","5.908194","192.168.123.28","192.168.123.11","TCP","66","666  >  35082 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3553747384 TSecr=1648397326"
"616","5.908922","192.168.123.28","192.168.123.11","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"617","5.908956","192.168.123.11","192.168.123.28","TCP","66","35082  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=1648397327 TSecr=3553747385"
"618","5.911040","192.168.123.11","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"619","5.911069","192.168.123.28","192.168.123.11","TCP","66","666  >  35082 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3553747387 TSecr=1648397329"
"620","5.911371","192.168.123.24","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"621","5.911400","192.168.123.28","192.168.123.24","TCP","66","666  >  37454 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=917946745 TSecr=2094315199"
"622","5.911485","192.168.123.28","192.168.123.11","TLSv1.3","769","Application Data"
"623","5.911592","192.168.123.28","192.168.123.11","TLSv1.3","769","Application Data"
"624","5.911669","192.168.123.11","192.168.123.28","TCP","66","35082  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=1648397330 TSecr=3553747388"
"625","5.911694","192.168.123.11","192.168.123.28","TCP","66","35082  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=1648397330 TSecr=3553747388"
"626","5.911861","192.168.123.28","192.168.123.24","TLSv1.3","769","Application Data"
"627","5.911968","192.168.123.28","192.168.123.24","TLSv1.3","769","Application Data"
"628","5.912043","192.168.123.24","192.168.123.28","TCP","66","37454  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=2094315199 TSecr=917946745"
"629","5.912067","192.168.123.24","192.168.123.28","TCP","66","37454  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=2094315199 TSecr=917946745"
"632","5.915709","192.168.123.10","192.168.123.28","TCP","74","34132  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=709934250 TSecr=0 WS=128"
"633","5.915742","192.168.123.28","192.168.123.10","TCP","74","666  >  34132 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=3515706575 TSecr=709934250 WS=128"
"634","5.915769","192.168.123.10","192.168.123.28","TCP","66","34132  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=709934251 TSecr=3515706575"
"635","5.915970","192.168.123.10","192.168.123.28","TLSv1.3","353","Client Hello"
"636","5.916067","192.168.123.28","192.168.123.10","TCP","66","666  >  34132 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=3515706575 TSecr=709934251"
"637","5.917127","192.168.123.28","192.168.123.10","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"638","5.917160","192.168.123.10","192.168.123.28","TCP","66","34132  >  666 [ACK] Seq=288 Ack=1399 Win=64128 Len=0 TSval=709934252 TSecr=3515706576"
"641","5.919044","192.168.123.34","192.168.123.28","TCP","74","46636  >  666 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3118530547 TSecr=0 WS=128"
"642","5.919089","192.168.123.28","192.168.123.34","TCP","74","666  >  46636 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=205169993 TSecr=3118530547 WS=128"
"643","5.919119","192.168.123.34","192.168.123.28","TCP","66","46636  >  666 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3118530547 TSecr=205169993"
"644","5.919321","192.168.123.34","192.168.123.28","TLSv1.3","353","Client Hello"
"645","5.919377","192.168.123.28","192.168.123.34","TCP","66","666  >  46636 [ACK] Seq=1 Ack=288 Win=64896 Len=0 TSval=205169994 TSecr=3118530548"
"646","5.919750","192.168.123.10","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"647","5.919788","192.168.123.28","192.168.123.10","TCP","66","666  >  34132 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=3515706579 TSecr=709934255"
"648","5.920095","192.168.123.28","192.168.123.34","TLSv1.3","1464","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"649","5.920203","192.168.123.34","192.168.123.28","TCP","66","46636  >  666 [ACK] Seq=288 Ack=1399 Win=62976 Len=0 TSval=3118530548 TSecr=205169994"
"650","5.920376","192.168.123.28","192.168.123.10","TLSv1.3","769","Application Data"
"651","5.920553","192.168.123.28","192.168.123.10","TLSv1.3","769","Application Data"
"652","5.920555","192.168.123.10","192.168.123.28","TCP","66","34132  >  666 [ACK] Seq=978 Ack=2102 Win=63488 Len=0 TSval=709934256 TSecr=3515706580"
"653","5.920578","192.168.123.10","192.168.123.28","TCP","66","34132  >  666 [ACK] Seq=978 Ack=2805 Win=62848 Len=0 TSval=709934256 TSecr=3515706580"
"654","5.922071","192.168.123.34","192.168.123.28","TLSv1.3","756","Change Cipher Spec, Application Data, Application Data, Application Data"
"655","5.922101","192.168.123.28","192.168.123.34","TCP","66","666  >  46636 [ACK] Seq=1399 Ack=978 Win=64256 Len=0 TSval=205169996 TSecr=3118530550"
"656","5.922518","192.168.123.28","192.168.123.34","TLSv1.3","769","Application Data"
