"No.","Time","Source","Destination","Protocol","Length","Info"
"2263","37.264111","10.0.1.200","10.0.1.31","TCP","66","39470  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=2954768410 TSecr=3619158594"
"2264","37.264512","10.0.1.45","10.0.1.200","TCP","88","830  >  34896 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=2745544808 TSecr=2782540686"
"2265","37.264528","10.0.1.200","10.0.1.45","TCP","66","34896  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=2782540686 TSecr=2745544808"
"2266","37.268403","10.0.1.200","10.0.1.41","TCP","866","36624  >  830 [PSH, ACK] Seq=25 Ack=535 Win=64128 Len=800 TSval=2746457041 TSecr=3055514830"
"2267","37.268464","10.0.1.41","10.0.1.200","TCP","66","830  >  36624 [ACK] Seq=535 Ack=825 Win=64512 Len=0 TSval=3055514844 TSecr=2746457041"
"2268","37.269392","10.0.1.200","10.0.1.60","TCP","74","54334  >  830 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1429217618 TSecr=0 WS=128"
"2269","37.269457","10.0.1.60","10.0.1.200","TCP","74","830  >  54334 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2599692269 TSecr=1429217618 WS=128"
"2270","37.269470","10.0.1.200","10.0.1.60","TCP","66","54334  >  830 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1429217618 TSecr=2599692269"
"2271","37.269974","10.0.1.60","10.0.1.200","TCP","88","830  >  54334 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=22 TSval=2599692270 TSecr=1429217618"
"2272","37.270091","10.0.1.200","10.0.1.60","TCP","66","54334  >  830 [ACK] Seq=1 Ack=23 Win=64256 Len=0 TSval=1429217619 TSecr=2599692270"
"2273","37.270319","10.0.1.200","10.0.1.79","TCP","82","38996  >  830 [PSH, ACK] Seq=873 Ack=1671 Win=64128 Len=16 TSval=954349479 TSecr=2327388450"
"2274","37.270401","10.0.1.79","10.0.1.200","TCP","66","830  >  38996 [ACK] Seq=1671 Ack=889 Win=64512 Len=0 TSval=2327388486 TSecr=954349479"
